path,size_bytes,sha256
data/wetlab/expression/tables/wetlab_data/250822_NMR_RUN_1_P2_outputs/debug_pooled_wells_clean.csv,4449516,c6a2d9fc06e3e0810f91e8d56ad6bb456127dc5ac5afaa40666da23ed254af54
data/wetlab/expression/tables/wetlab_data/250822_NMR_RUN_1_P2_outputs/echo_transfers.csv,52422,44aa619610dbbdc656ce0f35c9200a033ba3dd888e785a78455b619a91744dcb
data/wetlab/expression/tables/wetlab_data/250822_NMR_RUN_1_P2_outputs/experiment_overview.csv,2590348,de8365b3af2655cc7fcd0ef560389374408bcd0380ea8f37ffc0b4984d3ec58c
data/wetlab/expression/tables/wetlab_data/250822_NMR_RUN_1_P2_outputs/experiment_overview_P2.csv,647780,ad9b125470d194680c0b41e1de5945b61efb0762649738df9e5d284997c83fee
data/wetlab/expression/tables/wetlab_data/250822_NMR_RUN_1_P2_outputs/final_pooling_results.csv,4449514,3864ad7440afb78437b65fa19570197c87c9a8c4d79b1a349dac7e298dc13f62
data/wetlab/expression/tables/wetlab_data/250822_NMR_RUN_1_P2_outputs/final_pooling_results.h5,11090782,83295de2ea2711a02ec5724757f125390ad2e5484f3dea8a6c9dcb425e06b769
data/wetlab/expression/tables/wetlab_data/250822_NMR_RUN_1_P2_outputs/fraction_selection_app.html,6276693,6d14753f89ee49b935538511bbbcbbd567dc3262f38fd762ae8f32a133030ef2
data/wetlab/expression/tables/wetlab_data/250822_NMR_RUN_1_P2_outputs/fraction_selections.json,41302,a7bbf50923f40d0251be5d2b5524c28e9d449a8cc0a19215c01b373be1a7590f
data/wetlab/expression/tables/wetlab_data/250822_NMR_RUN_1_P2_outputs/fraction_selections_250828.json,41302,a7bbf50923f40d0251be5d2b5524c28e9d449a8cc0a19215c01b373be1a7590f
data/wetlab/expression/tables/wetlab_data/250822_NMR_RUN_1_P2_outputs/master_mix.csv,318,3efd40ae97f8821e47dce82fbae87a5159d524b7f8d4f25531b6d016acccdbb5
data/wetlab/expression/tables/wetlab_data/250822_NMR_RUN_1_P2_outputs/norm_retention_by_category.png,195519,5044f1c37ff422875ad78a5f8870826d942130c056c610a2fe495a9ea450691d
data/wetlab/expression/tables/wetlab_data/250822_NMR_RUN_1_P2_outputs/peaks_distribution.png,311433,03297a317f5043ad56b31e80b19214eca0630a7160db6547b09811ddcc9ecec1
data/wetlab/expression/tables/wetlab_data/250822_NMR_RUN_1_P2_outputs/plate_1.0_agg_per_well.png,360321,e55f1474f583c97071d117c8df7d7fe6d370921f351220bae675cc9c5aa712af
data/wetlab/expression/tables/wetlab_data/250822_NMR_RUN_1_P2_outputs/plate_2.0_agg_per_well.png,362448,eed8a863506bcf6d3ac938c7009c6969a2327327aef52f04577033092dc1fe7c
data/wetlab/expression/tables/wetlab_data/250822_NMR_RUN_1_P2_outputs/plate_3.0_agg_per_well.png,366418,aff0878d83acf5df2f67187d30e74f778536f62f03e6689213c25c82f1e85ee0
data/wetlab/expression/tables/wetlab_data/250822_NMR_RUN_1_P2_outputs/plate_4.0_agg_per_well.png,370408,d95774547d269d07f5261db493b449d466fec214fd785e018bcda682f9ca5b9e
data/wetlab/expression/tables/wetlab_data/250822_NMR_RUN_1_P2_outputs/processed_results.csv,668140,a5c2fc25b7bee69c4bebeee7ed62d0e015321ce01826d65ac4ec4887bb31c390
data/wetlab/expression/tables/wetlab_data/250822_NMR_RUN_1_P2_outputs/processed_results.h5,12991015,145bcaa9416484e8a3c4a912f1a954436268306186d78ffe3f352acb3547a85e
data/wetlab/expression/tables/wetlab_data/250822_NMR_RUN_1_P2_outputs/split_for_processing.ipynb,5766,ac10313dbaea593b71d0942094da30f60827de98069e29cd28e88d1ced751b18
data/wetlab/expression/tables/wetlab_data/250822_NMR_RUN_1_P2_outputs/tot_soluble_yields.png,117576,a98c8dcc8c80fd03b6a5fe2d36c647273504dbdf775e4e72b5de18c6bd245d2b
data/wetlab/expression/tables/wetlab_data/250910_NMR_RUN_2_P3_outputs/3.0_against_calibration.png,167845,39c3babdf7a02f15e32f2fc5c117595375d518a1dfc5d1d6888fd86ea8e3f45b
data/wetlab/expression/tables/wetlab_data/250910_NMR_RUN_2_P3_outputs/aggregation_states.png,186284,69a00cf1d5448fd211c6a45bc85b086739fab4d6dfb8eabaf893c57753d84e63
data/wetlab/expression/tables/wetlab_data/250910_NMR_RUN_2_P3_outputs/all_sec_traces_3.0.png,631688,25a2eb6d436f5b4c67301704d42b66d7ef923039d2fb56b5ccfe743dc135ab81
data/wetlab/expression/tables/wetlab_data/250910_NMR_RUN_2_P3_outputs/analysis.ipynb,3941,2dac8cf0006463976aa39d5d8973878eb344dd687960a1c842865a13e0f50d66
data/wetlab/expression/tables/wetlab_data/250910_NMR_RUN_2_P3_outputs/debug_pooled_wells_clean.csv,4403669,9308e0ed59f95aa56c6cf0710f5c9aed206659a77644646a9514552cdd5b8abe
data/wetlab/expression/tables/wetlab_data/250910_NMR_RUN_2_P3_outputs/experiment_overview_p3.csv,647068,993e8eaaeedd5100e689524060ed823933c40de282d2d275bca0c3d98e7671a8
data/wetlab/expression/tables/wetlab_data/250910_NMR_RUN_2_P3_outputs/final_pooling_results.csv,4449687,4084ee660ccfcec9802279a4b06fbce9f94ab063c81c0bc29ef9bc46739fe0d6
data/wetlab/expression/tables/wetlab_data/250910_NMR_RUN_2_P3_outputs/final_pooling_results.h5,16090291,ef53716e534c37a24e291a237dd0caf714520d8ddfb695aeb315bd3a9a656430
data/wetlab/expression/tables/wetlab_data/250910_NMR_RUN_2_P3_outputs/fraction_selection_app.html,6281708,2bb24f2c63347c4fa3d83ef9c0d534eba89fa75bff14cb92351140421872e76c
data/wetlab/expression/tables/wetlab_data/250910_NMR_RUN_2_P3_outputs/fraction_selections.json,42239,6a19c111ffa2d34776070b5f22660b7c27289cd7e7e07f3b7dc3a3c113c96a52
data/wetlab/expression/tables/wetlab_data/250910_NMR_RUN_2_P3_outputs/nmr_250911_df_p3.csv,17135,711cf98afe7d777170d0eb09da1d6205b56c305a79cce5ba1a814dcd501c4867
data/wetlab/expression/tables/wetlab_data/250910_NMR_RUN_2_P3_outputs/norm_retention_by_category.png,195286,b4190aee9f9fd9265951e788508fa7466433f78ea0bd12974d41f6dca274ff9c
data/wetlab/expression/tables/wetlab_data/250910_NMR_RUN_2_P3_outputs/peaks_distribution.png,374422,06fa1aa779263c329ee0fb6a9cdcb07aa2073ad926233ae77ce193026668d9a4
data/wetlab/expression/tables/wetlab_data/250910_NMR_RUN_2_P3_outputs/plate_1_agg_per_well.png,360934,00edc347dfd7b63bf76b3e138ea756f5360c98ac508c8477d4abd675dd066e23
data/wetlab/expression/tables/wetlab_data/250910_NMR_RUN_2_P3_outputs/processed_results.csv,667570,6be865dee02a44d89f6e8d348a5d1fc6e556aa6ede37934a563a136c9a746cee
data/wetlab/expression/tables/wetlab_data/250910_NMR_RUN_2_P3_outputs/processed_results.h5,6087041,e737ddc1993de00884587ed0cfa3f0777f33873aa9b22593370412325b912aac
data/wetlab/expression/tables/wetlab_data/250910_NMR_RUN_2_P3_outputs/tot_soluble_yields.png,117116,b878df029356815280ae5bcf542f0567c08ec949ac07d9088e15390cdd1340f6
data/wetlab/expression/tables/wetlab_data/250913_NMR_RUN_2_P3_REDO_outputs/250919_dabramson_sec_pool_and_norm.py,17769,dbace6e291acdaedfc26a8b7e454374b11177ec853178390d4512325b57e6a00
data/wetlab/expression/tables/wetlab_data/250913_NMR_RUN_2_P3_REDO_outputs/3.0_against_calibration.png,169943,b1526e477868e01431722ae0149b5024835fcec7823f140b11b47cb7c6f0b301
data/wetlab/expression/tables/wetlab_data/250913_NMR_RUN_2_P3_REDO_outputs/aggregation_states.png,190345,4ef1ae50d21dbebec51623a9af863e743e9451e7eb73fc50a8c13d3255b7029b
data/wetlab/expression/tables/wetlab_data/250913_NMR_RUN_2_P3_REDO_outputs/all_sec_traces_3.0.png,578220,33cb3529ee369f491307c0e693aa7c274f9eca5567281deb8096480d169e59f7
data/wetlab/expression/tables/wetlab_data/250913_NMR_RUN_2_P3_REDO_outputs/analysis.ipynb,8203,ff7ccb5ef0bcef6f106286187d21ac6159f4e3f332eb6ae72c560a97d55e5243
data/wetlab/expression/tables/wetlab_data/250913_NMR_RUN_2_P3_REDO_outputs/debug_pooled_wells_clean.csv,4450624,1b5a196113ac5dc4f9835a725421f95dd14d7328b1456c33a6dd2cf871ea8d8e
data/wetlab/expression/tables/wetlab_data/250913_NMR_RUN_2_P3_REDO_outputs/final_pooling_results.csv,4450622,1b0b8176dd1cd4f784360796b1ae2f6ec639a59410ed971492cef19677b27058
data/wetlab/expression/tables/wetlab_data/250913_NMR_RUN_2_P3_REDO_outputs/final_pooling_results.h5,11091666,9511467822c06d8337a41c5711c8cd9387703c81108031f74df30ba77e8e4711
data/wetlab/expression/tables/wetlab_data/250913_NMR_RUN_2_P3_REDO_outputs/fraction_selection_app.html,6284851,8a6d2d559244551fba2927ec659a01d3fcc4b99a820952dc854ab2ac758cf74f
data/wetlab/expression/tables/wetlab_data/250913_NMR_RUN_2_P3_REDO_outputs/fraction_selections.json,42879,11e75ef0dfa6d90033b410810bfb72db3394d6a1f2f0c9bf33e69cfaefb28779
data/wetlab/expression/tables/wetlab_data/250913_NMR_RUN_2_P3_REDO_outputs/nmr_250919_df_p3_redo.csv,17229,6788f8ba8c98074aecc744c1f32ecdeafa86b8a7a6476da38b12850200b054ff
data/wetlab/expression/tables/wetlab_data/250913_NMR_RUN_2_P3_REDO_outputs/norm_retention_by_category.png,197855,03e295511c23f24fa4a9f4799a3575ee80e4e4541a8e1a09287ca372b165eb1c
data/wetlab/expression/tables/wetlab_data/250913_NMR_RUN_2_P3_REDO_outputs/peaks_distribution.png,375956,6680c08c7bedb307cabce6cac8a8cb4dbb5273bdf7dacd1446d2a45eb9b52e44
data/wetlab/expression/tables/wetlab_data/250913_NMR_RUN_2_P3_REDO_outputs/plate_1_agg_per_well.png,369733,57e28228ce6de515883552fcec421312fe00f982afebceef13e778a5c939e06b
data/wetlab/expression/tables/wetlab_data/250913_NMR_RUN_2_P3_REDO_outputs/processed_results.csv,667556,79e5d2b7ac09519cdb294e1e6877e93c7dc1f3d83d5e3eb1d2301a2464f18f59
data/wetlab/expression/tables/wetlab_data/250913_NMR_RUN_2_P3_REDO_outputs/processed_results.h5,6085839,11be3d88bc35c53283abfa83589770cc2b631cae1499dd03afc676dc6ff1c9ed
data/wetlab/expression/tables/wetlab_data/250913_NMR_RUN_2_P3_REDO_outputs/tot_soluble_yields.png,119029,213c8ba6d34248c43b5268417b0dd35d2152807f5bf456bd24a7459d1e312dbe
data/wetlab/expression/tables/wetlab_data/250917_redo_cloning_P1_outputs/config.yaml,989,536f60aa98a60c6cc0771027ab1794a574db0177c35e5b4ad47174587a0960e5
data/wetlab/expression/tables/wetlab_data/250917_redo_cloning_P1_outputs/echo_transfers.csv,13100,ccda1ae9ea5ed873a2c4d7cf8e7c54cbe6076a04b1a8bd7c6e198886363a5685
data/wetlab/expression/tables/wetlab_data/250917_redo_cloning_P1_outputs/experiment_overview.csv,647622,5d8e4be579745c16f5ce8b7b546e4f15a4580842174f8e485e246b0e1019bd0a
data/wetlab/expression/tables/wetlab_data/250917_redo_cloning_P1_outputs/master_mix.csv,287,ef742cecc4368190ad43b17d8c2d28fe01b3e04d0cac7ab7b2cebc6d6acc827f
data/wetlab/expression/tables/wetlab_data/250917_redo_cloning_P1_outputs/notes.txt,82,09d980b9bdeb8138333894bbcd32b728998ac8d6d8d4e064159589bcfe3df7d0
data/wetlab/expression/tables/wetlab_data/250923_NMR_RUN_3_P1_P4_outputs/1.0_against_calibration.png,158741,f371d5152c6d4e640a6b7c619c61036161af153f6f3d1b345a61785e727c68ab
data/wetlab/expression/tables/wetlab_data/250923_NMR_RUN_3_P1_P4_outputs/250923_dabramson_sec_pool_and_norm.py,27135,7ecc9fa335ce0ff1d15bb01420c9c17b8d0b1485f8e5710a2101f9c3f266a0b4
data/wetlab/expression/tables/wetlab_data/250923_NMR_RUN_3_P1_P4_outputs/250924_P1_P4_NMR_moon_landing.csv,31626,537b2540937fa0e6fc12fc9ee502adc06d849da6a5a5a27e2cf45aa855fdae78
data/wetlab/expression/tables/wetlab_data/250923_NMR_RUN_3_P1_P4_outputs/4.0_against_calibration.png,190555,6d75ca463ffd286104d5441c36f746ad24b291ba8e3efa83c8f6d9b225095d16
data/wetlab/expression/tables/wetlab_data/250923_NMR_RUN_3_P1_P4_outputs/aggregation_states.png,268154,4e41cc1f7ad02d4099f1d09178301ae4c39d499bef7e393225bce0d51691e308
data/wetlab/expression/tables/wetlab_data/250923_NMR_RUN_3_P1_P4_outputs/all_sec_traces_1.0.png,687515,fe17184d3d739177b6d3ae2d207cdfed8c0711aeb9eade69e313f503b50b12b7
data/wetlab/expression/tables/wetlab_data/250923_NMR_RUN_3_P1_P4_outputs/all_sec_traces_4.0.png,663923,0f644c38ca4fd9ded61616a5c71dba0c0fa801d3877df234cb9402a19d87b83a
data/wetlab/expression/tables/wetlab_data/250923_NMR_RUN_3_P1_P4_outputs/analysis.ipynb,3401,6baf086da323c1aedc44795fa41fdf04c3be330d5babd27f6548ea0c86702d0b
data/wetlab/expression/tables/wetlab_data/250923_NMR_RUN_3_P1_P4_outputs/debug_pooled_wells_clean.csv,8673493,6a50d87f8f4fff50c4056a092907e0e393970bd1b255e6700946d61c9da2955d
data/wetlab/expression/tables/wetlab_data/250923_NMR_RUN_3_P1_P4_outputs/experiment_overview_P1_P4.csv,1295112,43c0c4c6b9212c38385de645b7ed360c3bf36991b1c7894f8061dabc72461eb7
data/wetlab/expression/tables/wetlab_data/250923_NMR_RUN_3_P1_P4_outputs/final_pooling_results.csv,8903123,95fe1845041554df44ff70cc7aa2e74bd41107484dd525723b671d3def39f162
data/wetlab/expression/tables/wetlab_data/250923_NMR_RUN_3_P1_P4_outputs/final_pooling_results.h5,11117358,6b6c2363c786c5a05858b4c5a017e8fc332aa8f5be93c12e29a8a12c0f71399b
data/wetlab/expression/tables/wetlab_data/250923_NMR_RUN_3_P1_P4_outputs/fraction_selection_app.html,12551735,b1debee7f143258c697a14edc7eca17a738011c3bc2eaf33163e71b0562cc956
data/wetlab/expression/tables/wetlab_data/250923_NMR_RUN_3_P1_P4_outputs/fraction_selections.json,84107,01b8d799be8a5acdd726abb62034c4aa4904083217d5c8395638cd12e5f7e338
data/wetlab/expression/tables/wetlab_data/250923_NMR_RUN_3_P1_P4_outputs/norm_retention_by_category.png,269641,8e7d487dc91cfe57da664b965e5f691e4e9e8d9072217f8f07a7b576f9e247f4
data/wetlab/expression/tables/wetlab_data/250923_NMR_RUN_3_P1_P4_outputs/peaks_distribution.png,418660,a1838d04ed0cf02876de038591ebfdac177647568b59c4e5e2033b3250bf0bdb
data/wetlab/expression/tables/wetlab_data/250923_NMR_RUN_3_P1_P4_outputs/plate_1.0_agg_per_well.png,404287,75a01e2f4f172382ef6d25ae0a0bc03198ec143f161a2ff08e33694b43dbdaf2
data/wetlab/expression/tables/wetlab_data/250923_NMR_RUN_3_P1_P4_outputs/plate_2.0_agg_per_well.png,396515,35598abf51a76afe16c7fa5d9caa67068b98bd7d340cc78580830b77945dd8d2
data/wetlab/expression/tables/wetlab_data/250923_NMR_RUN_3_P1_P4_outputs/processed_results.csv,1335358,ed000502d6568830942f31290584cb3a1cfe8de689f1793b859a5463bd116829
data/wetlab/expression/tables/wetlab_data/250923_NMR_RUN_3_P1_P4_outputs/processed_results.h5,21105372,b87a6b40af24de6a6d83dc72cd2d748a0f9c3fe217c54faf57766e09017c0764
data/wetlab/expression/tables/wetlab_data/250923_NMR_RUN_3_P1_P4_outputs/slice.ipynb,24011,48e25946d4ebef2e5568d152f5e204dc197733a9ec32cd69839a94e92b256230
data/wetlab/expression/tables/wetlab_data/250923_NMR_RUN_3_P1_P4_outputs/tot_soluble_yields.png,156667,ed883ef34b577a90ce2beee4d7e5bc7c87bebeac9b388467282924842369fd10
data/wetlab/nmr/hsqc/peak_data.parquet,62173,13118059c3cc236311f9e37e682b0fbc15a60e74f04b7b67cdd721ac70dc5be6
data/wetlab/nmr/hsqc/summary.parquet,2464199,6b5e874e7cd015aaec0d262e283e7b7824f0e4542ed1995601aabb7128ac7a0c
data/wetlab/nmr/relaxation_data/p2_A4_results.csv,48680,87433d73fea67e12a9e206ddc45c2de64bdaa82ae2be7099813f74b4d8a35ed1
data/wetlab/nmr/relaxation_data/p2_E10_results.csv,49610,c886ad1b14c6b35951be5bfebd4f68ba42c7a71c3f5670d2cc7871450843dcc5
data/wetlab/nmr/relaxation_data/p3_A1_results.csv,46350,1953e5da2552abc789af8a38fb806ceff460378d931cf4dfd96adaacdebcbbfb
data/wetlab/nmr/relaxation_data/p3_B5_results.csv,46982,129f4c352d9f6e23a3cd0b832e0c82980b5f416328fcd19db692af5072677098
data/wetlab/nmr/relaxation_data/p3_E12_results.csv,46067,411343e9e126e586ddc3e90fd978437bc91bf4de99a8ed7ce16546a1f44c9d64
data/wetlab/nmr/relaxation_data/p4_C9_results.csv,47825,92bca7b5cdd0f869017b3cec357d1e95cdbf042e2d49031dfa1023f047f37f75
data/wetlab/nmr/relaxation_data/p4_F9_results.csv,43040,591ceeb447faa9d547321ca2c33c47c25ac3514b9cbe34cbe11f8cdb164065f8
data/wetlab/nmr/relaxation_data/p4_G4_results.csv,42973,f0c2da63d4de78524862ca6ff8460ed5fc814878c14a23dbe0208f75b2243422
data/wetlab/nmr/relaxation_data/p4_H10_results.csv,47709,3d49ad0e5dfbe94af9e7242b7b9f1673111a553d0773fdc1d42c7b15277b82e1
